userId,movieId,rating,timestamp
8,296.0,4.0,839463422.0
8,317.0,3.0,839463644.0
8,318.0,5.0,839463489.0
8,339.0,3.0,839463509.0
8,356.0,3.0,839463527.0
8,357.0,5.0,839463767.0
8,364.0,5.0,839463546.0
8,367.0,3.0,839463564.0
8,377.0,4.0,839463644.0
8,380.0,5.0,839463422.0
8,432.0,1.0,839463702.0
8,440.0,3.0,839463728.0
8,454.0,4.0,839463546.0
8,457.0,3.0,839463489.0
8,480.0,4.0,839463527.0
8,500.0,2.0,839463624.0
8,527.0,5.0,839463728.0
8,539.0,3.0,839463728.0
8,586.0,3.0,839463702.0
8,587.0,3.0,839463702.0
8,590.0,5.0,839463422.0
8,592.0,3.0,839463422.0
8,593.0,4.0,839463470.0
8,597.0,3.0,839463728.0
9,41.0,3.0,1044656650.0
9,187.0,3.0,1044657119.0
9,223.0,4.0,1044656650.0
9,371.0,3.0,1044656716.0
9,627.0,3.0,1044657102.0
9,922.0,4.0,1044657026.0
9,923.0,5.0,1044657026.0
9,1037.0,2.0,1044656650.0
9,1095.0,4.0,1044657088.0
9,1198.0,5.0,1044656716.0
9,1270.0,5.0,1044657088.0
9,1674.0,4.0,1044656650.0
9,1987.0,2.0,1044656716.0
9,2011.0,3.0,1044657200.0
9,2012.0,4.0,1044657237.0
9,2023.0,3.0,1044656650.0
9,2300.0,5.0,1044657072.0
9,2877.0,3.0,1044657221.0
9,2901.0,2.0,1044656716.0
9,3173.0,2.0,1044656650.0
9,3328.0,3.0,1044656650.0
9,3735.0,3.0,1044657051.0
9,4131.0,1.0,1044657221.0
9,4558.0,1.0,1044656650.0
9,4993.0,5.0,1044657051.0
9,5218.0,4.0,1044656811.0
9,5378.0,3.0,1044656811.0
9,5445.0,4.0,1044656792.0
9,5447.0,4.0,1044656836.0
9,5451.0,4.0,1044656836.0
9,5481.0,5.0,1044656836.0
9,5507.0,1.0,1044656836.0
9,5841.0,1.0,1044657318.0
9,5843.0,3.0,1044657269.0
9,5872.0,3.0,1044656962.0
9,5890.0,4.0,1044656792.0
9,5891.0,1.0,1044657318.0
9,5893.0,4.0,1044657144.0
9,5902.0,5.0,1044656934.0
9,5952.0,5.0,1044656908.0
9,5956.0,4.0,1044656962.0
9,5962.0,1.0,1044657338.0
9,5965.0,4.0,1044657185.0
9,5988.0,2.0,1044657269.0
9,6001.0,4.0,1044657072.0
9,6044.0,2.0,1044657285.0
10,296.0,1.0,1455303387.0
10,356.0,3.5,1455301685.0
10,588.0,4.0,1455306173.0
10,597.0,3.5,1455357645.0
10,912.0,4.0,1455302254.0
10,1028.0,0.5,1455306152.0
10,1088.0,3.0,1455619275.0
10,1247.0,3.0,1455303518.0
10,1307.0,3.0,1455357613.0
10,1784.0,3.5,1455301699.0
10,1907.0,4.0,1455306183.0
10,2571.0,0.5,1455356378.0
10,2671.0,3.5,1455357517.0
10,2762.0,0.5,1455356388.0
10,2858.0,1.0,1455356578.0
10,2959.0,0.5,1455356582.0
10,3578.0,4.0,1455356591.0
10,3882.0,3.0,1455398344.0
10,4246.0,3.5,1455302676.0
10,4306.0,4.5,1455356595.0
10,4447.0,4.5,1455398321.0
10,4993.0,4.0,1455356385.0
10,4995.0,4.0,1455301798.0
10,5066.0,3.0,1455399329.0
10,5377.0,3.5,1455301898.0
10,5620.0,3.0,1455357578.0
10,5943.0,3.0,1455303078.0
10,5952.0,4.0,1455356588.0
10,5957.0,3.0,1455397999.0
10,6155.0,3.0,1455357557.0
10,6266.0,3.0,1455303070.0
10,6377.0,3.5,1455306101.0
10,6535.0,4.0,1455398379.0
10,6942.0,4.0,1455301621.0
10,7149.0,4.0,1455399533.0
10,7151.0,3.0,1455302670.0
10,7153.0,4.0,1455356347.0
10,7154.0,4.0,1455399087.0
10,7169.0,4.5,1455303046.0
10,7293.0,3.5,1455402085.0
10,7375.0,4.0,1455303057.0
10,7451.0,3.5,1455399289.0
10,7458.0,5.0,1455356656.0
10,8529.0,3.5,1455398107.0
10,8533.0,5.0,1455301847.0
10,8636.0,3.5,1455356713.0
10,8665.0,3.5,1455356327.0
10,8808.0,3.0,1455397936.0
10,8869.0,5.0,1455303064.0
10,8961.0,2.5,1455302401.0
10,8969.0,3.5,1455302697.0
10,8970.0,1.0,1455398160.0
10,30749.0,3.5,1455398096.0
10,31433.0,2.5,1455357527.0
10,31685.0,4.5,1455357602.0
10,33145.0,3.0,1455398153.0
10,33679.0,3.0,1455357626.0
10,33794.0,5.0,1455302031.0
10,40629.0,3.0,1455356796.0
10,40819.0,4.0,1455301745.0
10,41285.0,2.5,1455301854.0
10,47099.0,3.0,1455401876.0
10,49272.0,5.0,1455302162.0
10,49286.0,5.0,1455357502.0
10,51662.0,3.0,1455356357.0
10,51705.0,4.5,1455359663.0
10,51834.0,1.5,1455399396.0
10,54286.0,3.5,1455356320.0
10,56367.0,3.5,1455301825.0
10,56949.0,3.0,1455357531.0
10,58047.0,3.5,1455302791.0
10,58559.0,4.5,1455302113.0
10,59333.0,2.5,1455357564.0
10,59421.0,2.0,1455398002.0
10,60397.0,3.0,1455302689.0
10,60950.0,2.0,1455301965.0
10,61250.0,2.5,1455398339.0
10,63113.0,3.5,1455302183.0
10,63992.0,4.5,1455356863.0
10,64969.0,0.5,1455357607.0
10,66203.0,3.5,1455357596.0
10,68954.0,4.0,1455304158.0
10,69406.0,4.5,1455302747.0
10,69844.0,3.0,1455399200.0
10,70183.0,3.0,1455357636.0
10,70293.0,0.5,1455398141.0
10,71579.0,5.0,1455301869.0
10,72011.0,2.5,1455301741.0
10,72330.0,3.5,1455399573.0
10,72407.0,3.0,1455356987.0
10,72720.0,3.5,1455301822.0
10,72737.0,3.5,1455398131.0
10,72998.0,2.5,1455356351.0
10,73017.0,3.0,1455356691.0
10,74450.0,3.0,1455357541.0
10,77841.0,2.0,1455302684.0
10,78772.0,3.0,1455356988.0
10,79091.0,5.0,1455306124.0
10,80549.0,3.5,1455399347.0
10,81784.0,2.5,1455357716.0
10,81845.0,5.0,1455302591.0
10,81847.0,3.5,1455399313.0
10,82167.0,3.5,1455357720.0
10,82499.0,2.0,1455398390.0
10,84374.0,3.5,1455357730.0
10,86548.0,3.0,1455398396.0
10,87222.0,3.5,1455306257.0
10,88163.0,4.0,1455357504.0
10,88810.0,3.0,1455399281.0
10,91104.0,3.0,1455356990.0
10,91529.0,5.0,1455302120.0
10,92259.0,5.0,1455301553.0
10,94070.0,4.5,1455357387.0
10,95167.0,4.0,1455398177.0
10,95449.0,4.0,1455356885.0
10,95510.0,3.0,1455398127.0
10,95543.0,3.5,1455399376.0
10,96079.0,5.0,1455302172.0
10,97024.0,0.5,1455301892.0
10,97938.0,1.0,1455398105.0
10,98203.0,3.0,1455356994.0
10,103335.0,4.0,1455398111.0
10,103339.0,4.0,1455356177.0
10,104374.0,4.0,1455357653.0
10,105211.0,2.5,1455399232.0
10,106489.0,3.5,1455357076.0
10,106696.0,4.5,1455306204.0
10,106782.0,1.0,1455398089.0
10,107141.0,2.0,1455399188.0
10,109374.0,0.5,1455302315.0
10,109487.0,0.5,1455398092.0
10,109853.0,4.0,1455357656.0
10,112006.0,4.0,1455398144.0
10,113275.0,4.5,1455357698.0
10,113394.0,4.0,1455398275.0
10,119145.0,1.0,1455302650.0
10,129428.0,3.5,1455357384.0
10,136020.0,5.0,1455302192.0
10,137595.0,4.0,1455356898.0
10,140110.0,5.0,1455356776.0
11,6.0,5.0,902154266.0
11,10.0,3.0,902154316.0
11,36.0,4.0,902155135.0
11,44.0,2.0,902154593.0
11,95.0,3.0,902154458.0
11,110.0,5.0,902154266.0
11,150.0,5.0,902154266.0
11,153.0,3.0,902154593.0
11,165.0,3.0,902154567.0
11,170.0,4.0,902154621.0
11,208.0,3.0,902154706.0
11,292.0,4.0,902154383.0
11,318.0,4.0,902155070.0
11,349.0,5.0,902154342.0
11,356.0,5.0,901200263.0
11,368.0,3.0,904510567.0
11,376.0,2.0,902154684.0
11,377.0,3.0,902154431.0
11,380.0,4.0,902154431.0
11,434.0,3.0,902154685.0
11,457.0,5.0,902154316.0
11,466.0,3.0,902154805.0
11,474.0,4.0,902154431.0
11,480.0,4.0,902154383.0
11,493.0,3.0,902154805.0
11,511.0,4.0,902154514.0
11,529.0,5.0,902155043.0
11,589.0,4.0,902154266.0
11,593.0,5.0,902155102.0
11,648.0,4.0,902154514.0
11,733.0,4.0,902154431.0
11,736.0,4.0,902154542.0
11,780.0,4.0,902154487.0
11,1100.0,3.0,902154621.0
11,1101.0,5.0,901200233.0
11,1210.0,4.0,902154266.0
11,1358.0,4.0,902155136.0
11,1370.0,3.0,902154383.0
11,1385.0,3.0,902154542.0
11,1391.0,1.0,902154685.0
11,1408.0,5.0,902154383.0
11,1438.0,3.0,902154647.0
11,1518.0,4.0,902154431.0
11,1552.0,4.0,902154458.0
11,1573.0,3.0,902154542.0
11,1584.0,5.0,902155136.0
11,1586.0,4.0,902154487.0
11,1597.0,4.0,902154487.0
11,1604.0,4.0,902154647.0
11,1608.0,4.0,902154316.0
11,1616.0,3.0,902154542.0
11,1687.0,3.0,902154647.0
11,1693.0,5.0,902155102.0
11,1704.0,4.0,902155102.0
11,1721.0,5.0,902154989.0
11,1784.0,5.0,902155043.0
11,1840.0,4.0,901200111.0
11,1882.0,2.0,901200143.0
11,1917.0,4.0,901200037.0
11,1918.0,4.0,901200070.0
11,1923.0,4.0,904510428.0
11,2002.0,2.0,902154383.0
11,2027.0,3.0,904510428.0
11,2028.0,5.0,902153951.0
12,39.0,4.0,1247264471.0
12,168.0,5.0,1247264411.0
12,222.0,5.0,1247263465.0
12,256.0,5.0,1247263375.0
12,261.0,4.5,1247263357.0
12,277.0,3.0,1247263371.0
12,357.0,3.5,1247264106.0
12,543.0,3.5,1247263318.0
12,830.0,4.0,1247263452.0
12,838.0,5.0,1247264096.0
12,920.0,4.5,1247264114.0
12,1265.0,3.5,1247264118.0
12,1357.0,5.0,1247263404.0
12,1405.0,3.0,1247263395.0
12,1721.0,5.0,1247264463.0
12,1876.0,3.5,1247263334.0
12,2072.0,5.0,1247263670.0
12,2100.0,3.5,1247263337.0
12,2421.0,3.0,1247263495.0
12,2485.0,5.0,1247264406.0
12,2572.0,5.0,1247263689.0
12,2581.0,5.0,1247263444.0
12,2694.0,4.0,1247263398.0
12,2717.0,5.0,1247263428.0
12,3668.0,5.0,1247264220.0
12,3967.0,4.5,1247263471.0
12,4018.0,4.5,1247264420.0
12,5620.0,4.0,1247264417.0
12,6942.0,5.0,1247264138.0
12,8533.0,5.0,1247264151.0
12,40629.0,5.0,1247264192.0
12,63992.0,5.0,1247264457.0
13,47.0,5.0,987895819.0
13,305.0,1.0,987456968.0
13,597.0,3.0,987456968.0
13,1173.0,3.0,987457052.0
13,1198.0,5.0,987456848.0
13,1590.0,4.0,987457086.0
13,1619.0,3.0,987895819.0
13,1639.0,4.0,987456818.0
13,1721.0,4.0,987456818.0
13,2145.0,3.0,987456968.0
13,2174.0,3.0,987456818.0
13,2541.0,2.0,987456818.0
13,2571.0,5.0,987457007.0
13,3300.0,4.0,987895952.0
13,3409.0,2.0,987895720.0
13,3513.0,3.0,987895651.0
13,3578.0,5.0,987895902.0
13,3624.0,4.0,987895902.0
13,3717.0,3.0,987895952.0
13,3753.0,4.0,987895902.0
13,3793.0,4.0,987895902.0
13,3798.0,4.0,987895720.0
13,3827.0,4.0,987895952.0
13,3863.0,4.0,987896183.0
13,3893.0,3.0,987895651.0
13,3897.0,4.0,987895582.0
13,3952.0,3.0,987895651.0
13,3977.0,3.0,987895952.0
13,3996.0,5.0,987895902.0
13,4011.0,5.0,987895651.0
13,4148.0,4.0,987895720.0
14,4.0,3.0,835441653.0
14,7.0,3.0,835441989.0
14,19.0,1.0,835441168.0
14,25.0,4.0,835441394.0
14,32.0,4.0,835441168.0
14,39.0,3.0,835441186.0
14,47.0,5.0,835441133.0
14,95.0,5.0,835441295.0
14,105.0,3.0,835441371.0
14,110.0,5.0,835441107.0
14,150.0,4.0,835440977.0
14,153.0,2.0,835441012.0
14,193.0,3.0,835441371.0
14,231.0,3.0,835441042.0
14,266.0,5.0,835441168.0
14,282.0,5.0,835441239.0
14,288.0,4.0,835441107.0
14,296.0,3.0,835440978.0
14,318.0,3.0,835441042.0
14,337.0,5.0,835441239.0
14,339.0,4.0,835441066.0
14,344.0,2.0,835441012.0
14,351.0,3.0,835441686.0
14,356.0,4.0,835441239.0
14,367.0,1.0,835441210.0
14,376.0,4.0,835441620.0
14,377.0,3.0,835441328.0
14,383.0,4.0,835441729.0
14,434.0,4.0,835441066.0
14,448.0,3.0,835442201.0
14,455.0,3.0,835441812.0
14,477.0,4.0,835441578.0
14,480.0,3.0,835441262.0
14,491.0,3.0,835441672.0
14,508.0,3.0,835441558.0
14,509.0,5.0,835441347.0
14,524.0,3.0,835442007.0
14,527.0,3.0,835441371.0
14,539.0,4.0,835441415.0
14,540.0,3.0,835441794.0
14,552.0,3.0,835441558.0
14,553.0,4.0,835441239.0
14,586.0,3.0,835441451.0
14,590.0,4.0,835440977.0
14,592.0,2.0,835440976.0
14,593.0,4.0,835441086.0
14,597.0,3.0,835441431.0
14,784.0,1.0,835442447.0
15,1.0,2.5,1510577970.0
15,44.0,1.0,1299424916.0
15,47.0,3.5,1510571970.0
15,158.0,1.0,1299424840.0
15,172.0,1.0,1299424762.0
15,256.0,3.0,1299425021.0
15,260.0,5.0,1510571946.0
15,293.0,3.0,1510571962.0
15,296.0,4.0,1510571877.0
15,318.0,5.0,1510571866.0
15,355.0,1.0,1299425002.0
15,356.0,5.0,1510571873.0
15,364.0,3.0,1510577958.0
15,527.0,5.0,1510571982.0
15,588.0,3.0,1510577985.0
15,589.0,5.0,1510572012.0
15,596.0,2.0,1510578088.0
15,780.0,3.5,1510572881.0
15,849.0,2.0,1299425064.0
15,858.0,4.0,1510571941.0
15,1196.0,5.0,1510572645.0
15,1198.0,4.0,1510571989.0
15,1200.0,5.0,1510572775.0
15,1210.0,5.0,1510572653.0
15,1214.0,5.0,1510572684.0
15,1240.0,4.0,1510572646.0
15,1265.0,3.5,1510572001.0
15,1270.0,5.0,1510571953.0
15,1347.0,3.0,1299425144.0
15,1527.0,3.0,1510572660.0
15,1653.0,4.5,1510572798.0
15,1909.0,2.5,1299424890.0
15,2001.0,5.0,1299424826.0
15,2011.0,5.0,1510572060.0
15,2012.0,4.0,1510572114.0
15,2028.0,3.5,1510571984.0
15,2081.0,3.0,1510578011.0
15,2085.0,1.5,1510578050.0
15,2150.0,5.0,1299425040.0
15,2278.0,2.5,1299424998.0
15,2329.0,4.5,1510572005.0
15,2571.0,4.0,1510571744.0
15,2762.0,3.0,1510571764.0
15,2858.0,4.0,1510571751.0
15,2916.0,4.5,1510572872.0
15,2959.0,2.5,1510571747.0
15,3147.0,5.0,1510571797.0
15,3156.0,5.0,1510573324.0
15,3499.0,4.0,1510572526.0
15,3510.0,5.0,1299425097.0
15,3535.0,3.5,1510572486.0
15,3555.0,4.0,1299425208.0
15,3578.0,5.0,1510571768.0
15,3617.0,1.5,1299425200.0
15,3753.0,3.0,1510571680.0
15,3949.0,4.0,1510572144.0
15,3994.0,3.0,1510571677.0
15,4018.0,4.0,1299425113.0
15,4022.0,3.5,1510572048.0
15,4226.0,1.5,1510571774.0
15,4306.0,3.0,1510577965.0
15,4370.0,4.0,1510573239.0
15,4720.0,5.0,1510571736.0
15,4886.0,3.5,1510577956.0
15,4993.0,3.5,1510571754.0
15,4995.0,5.0,1510571789.0
15,5445.0,4.0,1510571793.0
15,5618.0,3.0,1510578001.0
15,5952.0,3.5,1510571759.0
15,5971.0,2.0,1510577982.0
15,5989.0,5.0,1510571938.0
15,6377.0,3.0,1510577979.0
15,6502.0,3.5,1510571682.0
15,6874.0,3.0,1510572077.0
15,7254.0,3.5,1510572802.0
15,7438.0,3.0,1510572163.0
15,8360.0,2.5,1510578083.0
15,8644.0,3.5,1510572823.0
15,8961.0,2.5,1510577973.0
15,33493.0,5.0,1510572900.0
15,48304.0,4.5,1510572550.0
15,48774.0,3.0,1510573220.0
15,48780.0,4.5,1510572075.0
15,50872.0,3.0,1510577962.0
15,56174.0,3.5,1510572810.0
15,58559.0,2.0,1510571886.0
15,59315.0,2.0,1510572096.0
15,60069.0,3.5,1510577951.0
15,63859.0,3.0,1510578158.0
15,64614.0,4.0,1510572137.0
15,68237.0,3.0,1510572824.0
15,68954.0,3.5,1510577953.0
15,69757.0,4.0,1299425345.0
15,70286.0,3.5,1510572656.0
15,71057.0,4.0,1510578034.0
15,71264.0,2.5,1510578103.0
15,72998.0,3.0,1510572052.0
15,79132.0,3.5,1510571930.0
15,84152.0,5.0,1510572834.0
15,84954.0,4.5,1510573398.0
15,85414.0,3.5,1510572833.0
15,89745.0,2.0,1510572842.0
15,91500.0,3.0,1510573214.0
15,91529.0,2.0,1510571987.0
15,94864.0,3.0,1510572894.0
15,96610.0,3.0,1510572815.0
15,97938.0,4.0,1510572473.0
15,99114.0,1.0,1510571958.0
15,101864.0,4.0,1510572902.0
15,103249.0,3.5,1510573234.0
15,104841.0,4.5,1510572095.0
15,105504.0,4.0,1510572616.0
15,109374.0,2.0,1510572056.0
15,109487.0,4.0,1510571878.0
15,110102.0,1.5,1510573153.0
15,111759.0,4.5,1510572026.0
15,112556.0,4.5,1510572466.0
15,112852.0,1.5,1510571973.0
15,115149.0,2.0,1510572159.0
15,115713.0,2.0,1510572009.0
15,120466.0,2.5,1510573154.0
15,122882.0,2.0,1510572126.0
15,122886.0,5.0,1510572679.0
15,122904.0,2.0,1510571949.0
15,122922.0,2.0,1510572670.0
15,122924.0,1.0,1510573305.0
15,134130.0,4.0,1510571883.0
15,134853.0,4.5,1510572481.0
15,143385.0,3.0,1510572581.0
15,152077.0,5.0,1510572535.0
